01/04/1906 54.95
01/05/1906 53.67
01/06/1906 54.55
01/07/1906 53.32
01/08/1906 57.45
01/09/1906 59.41
01/10/1906 57.82
01/11/1906 59.21
01/12/1906 58.87
01/01/1907 57.39
01/02/1907 55.8
01/03/1907 50.52
01/04/1907 50.97
01/05/1907 49.42
01/06/1907 48.05
01/07/1907 50.1
01/08/1907 46.57
01/09/1907 46.29
01/10/1907 41.48
01/11/1907 39.27
01/12/1907 41.52
01/01/1908 43.52
01/02/1908 42.16
01/03/1908 44.11
01/04/1908 46.72
01/05/1908 49.46
01/06/1908 49.75
01/07/1908 51.8
01/08/1908 54.25
01/09/1908 53.88
01/10/1908 54.77
01/11/1908 58.69
01/12/1908 60.25
01/01/1909 60.67
01/02/1909 59.16
01/03/1909 60.19
01/04/1909 63.12
01/05/1909 65.46
01/06/1909 66.85
01/07/1909 68.05
01/08/1909 69.93
01/09/1909 70.25
01/10/1909 70.77
01/11/1909 70.68
01/12/1909 71.77
01/01/1910 70.49
01/02/1910 68.24
01/03/1910 70.18
01/04/1910 68.76
01/05/1910 67.89
01/06/1910 64.9
01/07/1910 61.89
01/08/1910 63.67
01/09/1910 64.37
01/10/1910 67.62
01/11/1910 67.83
01/12/1910 66.22
01/01/1911 68.12
01/02/1911 69.58
01/03/1911 69.06
01/04/1911 69.05
01/05/1911 70.83
01/06/1911 72.55
01/07/1911 72.54
01/08/1911 69.37
01/09/1911 65.88
01/10/1911 66.56
01/11/1911 69.53
01/12/1911 70.14
01/01/1912 70.52
01/02/1912 70.2
01/03/1912 72.52
01/04/1912 75.09
01/05/1912 75.32
01/06/1912 75.63
01/07/1912 76.03
01/08/1912 78.09
01/09/1912 78.81
01/10/1912 78.97
01/11/1912 78.4
01/12/1912 75.91
01/01/1913 75.58
01/02/1913 73.23
01/03/1913 72.16
01/04/1913 72.41
01/05/1913 70.76
01/06/1913 67.54
01/07/1913 68.78
01/08/1913 70.96
01/09/1913 71.96
01/10/1913 70.02
01/11/1913 68.58
01/12/1913 68.84
01/01/1914 72.01
01/02/1914 73.29
01/03/1914 72.24
01/04/1914 70.84
01/05/1914 71.61
01/06/1914 71.59
01/07/1914 67.96
01/08/1914 68.28
01/09/1914 68.61
01/10/1914 68.93
01/11/1914 69.25
01/12/1914 66.59
01/01/1915 68.08
01/02/1915 67.49
01/03/1915 69.55
01/04/1915 75.11
01/05/1915 73.68
01/06/1915 74.84
01/07/1915 74.9
01/08/1915 78.41
01/09/1915 81.66
01/10/1915 86.52
01/11/1915 89.89
01/12/1915 90.42
01/01/1916 89.34
01/02/1916 88.46
01/03/1916 88.54
01/04/1916 87.95
01/05/1916 90.28
01/06/1916 91.56
01/07/1916 90.7
01/08/1916 91.82
01/09/1916 96.01
01/10/1916 99.43
01/11/1916 102.17
01/12/1916 98.54
01/01/1917 96.7
01/02/1917 91.74
01/03/1917 95.08
01/04/1917 94.16
01/05/1917 91.5
01/06/1917 93.9
01/07/1917 91.86
01/08/1917 89.71
01/09/1917 85.97
01/10/1917 81.91
01/11/1917 75.68
01/12/1917 73.72
01/01/1918 78.78
01/02/1918 81.8
01/03/1918 80.75
01/04/1918 80.57
01/05/1918 83.74
01/06/1918 84.44
01/07/1918 85.71
01/08/1918 87.09
01/09/1918 87.2
01/10/1918 91.47
01/11/1918 94.36
01/12/1918 93.05
01/01/1919 93.02
01/02/1919 93.93
01/03/1919 97.34
01/04/1919 101.14
01/05/1919 108.68
01/06/1919 112.15
01/07/1919 116.36
01/08/1919 109.08
01/09/1919 111.35
01/10/1919 117.59
01/11/1919 114.66
01/12/1919 111.85
01/01/1920 111.27
01/02/1920 102.63
01/03/1920 110.41
01/04/1920 110.07
01/05/1920 103.71
01/06/1920 102.47
01/07/1920 102.9
01/08/1920 99.43
01/09/1920 103.53
01/10/1920 104.22
01/11/1920 99.49
01/12/1920 91.15
01/01/1921 95.73
01/02/1921 95.62
01/03/1921 93.75
01/04/1921 94.71
01/05/1921 98.15
01/06/1921 90.86
01/07/1921 91.13
01/08/1921 90.57
01/09/1921 93.37
01/10/1921 95.2
01/11/1921 100.86
01/12/1921 104.97
01/01/1922 105.38
01/02/1922 108.26
01/03/1922 112.89
01/04/1922 120.33
01/05/1922 125.6
01/06/1922 125.03
01/07/1922 126.52
01/08/1922 131.88
01/09/1922 135.94
01/10/1922 139.57
01/11/1922 133.27
01/12/1922 133.61
01/01/1923 136.09
01/02/1923 142.55
01/03/1923 145.52
01/04/1923 141.09
01/05/1923 135.1
01/06/1923 130.63
01/07/1923 126.92
01/08/1923 128.24
01/09/1923 129.73
01/10/1923 128.52
01/11/1923 133.07
01/12/1923 138.28
01/01/1924 143.53
01/02/1924 144.9
01/03/1924 142.85
01/04/1924 140.31
01/05/1924 140.56
01/06/1924 143.96
01/07/1924 151.38
01/08/1924 157.33
01/09/1924 156.59
01/10/1924 155.33
01/11/1924 164.79
01/12/1924 174.46
01/01/1925 182.46
01/02/1925 184.82
01/03/1925 180.78
01/04/1925 179.69
01/05/1925 186.29
01/06/1925 190.47
01/07/1925 196.62
01/08/1925 200.13
01/09/1925 205.63
01/10/1925 213.3
01/11/1925 220.83
01/12/1925 225.33
01/01/1926 229.69
01/02/1926 230.99
01/03/1926 216.25
01/04/1926 211.17
01/05/1926 213.62
01/06/1926 224.79
01/07/1926 235.26
01/08/1926 245.61
01/09/1926 250.4
01/10/1926 245.82
01/11/1926 250.1
01/12/1926 256.88
01/01/1927 256.28
01/02/1927 262.37
01/03/1927 267.54
01/04/1927 275.25
01/05/1927 285.9
01/06/1927 290.78
01/07/1927 298.43
01/08/1927 315.52
01/09/1927 334.66
01/10/1927 330.78
01/11/1927 339.57
01/12/1927 348.81
01/01/1928 351.51
01/02/1928 348.6
01/03/1928 368.64
01/04/1928 393.22
01/05/1928 406.73
01/06/1928 388.17
01/07/1928 392.43
01/08/1928 406.52
01/09/1928 436.51
01/10/1928 446.82
01/11/1928 478.47
01/12/1928 481.81
01/01/1929 518.89
01/02/1929 523.12
01/03/1929 533.86
01/04/1929 532.27
01/05/1929 541.85
01/06/1929 553.8
01/07/1929 604.77
01/08/1929 640.81
01/09/1929 668.03
01/10/1929 599.07
01/11/1929 442.19
01/12/1929 461.55
01/01/1930 469.97
01/02/1930 501.17
01/03/1930 521.82
01/04/1930 556.71
01/05/1930 525.25
01/06/1930 473.94
01/07/1930 465.61
01/08/1930 461.45
01/09/1930 463.04
01/10/1930 401.13
01/11/1930 373.86
01/12/1930 350.72
01/01/1931 363.18
01/02/1931 392.71
01/03/1931 402.03
01/04/1931 365.51
01/05/1931 332.0
01/06/1931 323.08
01/07/1931 335.52
01/08/1931 327.15
01/09/1931 280.12
01/10/1931 244.38
01/11/1931 249.37
01/12/1931 204.21
01/01/1932 202.41
01/02/1932 202.27
01/03/1932 204.52
01/04/1932 156.96
01/05/1932 139.15
01/06/1932 121.85
01/07/1932 129.33
01/08/1932 195.69
01/09/1932 215.92
01/10/1932 187.31
01/11/1932 186.63
01/12/1932 181.65
01/01/1933 189.95
01/02/1933 168.54
01/03/1933 169.1
01/04/1933 188.1
01/05/1933 243.25
01/06/1933 286.01
01/07/1933 310.21
01/08/1933 295.8
01/09/1933 294.37
01/10/1933 266.75
01/11/1933 274.22
01/12/1933 280.58
01/01/1934 297.65
01/02/1934 320.71
01/03/1934 305.32
01/04/1934 311.48
01/05/1934 280.86
01/06/1934 285.66
01/07/1934 273.23
01/08/1934 263.64
01/09/1934 258.35
01/10/1934 261.48
01/11/1934 269.88
01/12/1934 272.74
01/01/1935 273.84
01/02/1935 266.67
01/03/1935 250.86
01/04/1935 270.77
01/05/1935 293.13
01/06/1935 305.36
01/07/1935 322.46
01/08/1935 345.37
01/09/1935 353.77
01/10/1935 364.36
01/11/1935 399.77
01/12/1935 400.97
01/01/1936 424.34
01/02/1936 449.96
01/03/1936 460.83
01/04/1936 462.8
01/05/1936 439.6
01/06/1936 459.75
01/07/1936 488.46
01/08/1936 499.74
01/09/1936 507.01
01/10/1936 535.25
01/11/1936 551.95
01/12/1936 544.31
01/01/1937 563.17
01/02/1937 581.79
01/03/1937 583.15
01/04/1937 550.43
01/05/1937 528.03
01/06/1937 510.48
01/07/1937 543.06
01/08/1937 550.79
01/09/1937 474.92
01/10/1937 408.0
01/11/1937 374.3
01/12/1937 370.52
01/01/1938 382.48
01/02/1938 375.58
01/03/1938 352.95
01/04/1938 340.77
01/05/1938 346.03
01/06/1938 356.14
01/07/1938 429.01
01/08/1938 433.48
01/09/1938 415.7
01/10/1938 463.84
01/11/1938 465.85
01/12/1938 453.82
01/01/1939 448.55
01/02/1939 446.52
01/03/1939 447.72
01/04/1939 392.91
01/05/1939 409.02
01/06/1939 417.92
01/07/1939 429.8
01/08/1939 425.24
01/09/1939 472.29
01/10/1939 478.88
01/11/1939 472.2
01/12/1939 462.95
01/01/1940 462.26
01/02/1940 461.23
01/03/1940 460.57
01/04/1940 467.14
01/05/1940 404.83
01/06/1940 372.08
01/07/1940 386.51
01/08/1940 396.76
01/09/1940 415.66
01/10/1940 421.75
01/11/1940 433.77
01/12/1940 418.2
01/01/1941 421.21
01/02/1941 397.13
01/03/1941 401.81
01/04/1941 391.58
01/05/1941 385.39
01/06/1941 401.22
01/07/1941 424.14
01/08/1941 424.48
01/09/1941 428.16
01/10/1941 413.45
01/11/1941 396.59
01/12/1941 373.28
01/01/1942 383.01
01/02/1942 373.5
01/03/1942 355.69
01/04/1942 343.37
01/05/1942 349.76
01/06/1942 369.82
01/07/1942 385.99
01/08/1942 386.1
01/09/1942 392.47
01/10/1942 423.71
01/11/1942 432.8
01/12/1942 437.33
01/01/1943 465.78
01/02/1943 495.74
01/03/1943 515.65
01/04/1943 535.17
01/05/1943 558.52
01/06/1943 570.7
01/07/1943 584.81
01/08/1943 558.29
01/09/1943 572.56
01/10/1943 569.69
01/11/1943 545.75
01/12/1943 555.43
01/01/1944 575.79
01/02/1944 574.41
01/03/1944 593.04
01/04/1944 585.28
01/05/1944 598.2
01/06/1944 628.97
01/07/1944 647.96
01/08/1944 641.15
01/09/1944 633.31
01/10/1944 651.57
01/11/1944 649.72
01/12/1944 666.61
01/01/1945 689.17
01/02/1945 714.93
01/03/1945 717.2
01/04/1945 738.0
01/05/1945 768.71
01/06/1945 785.53
01/07/1945 772.21
01/08/1945 777.69
01/09/1945 833.54
01/10/1945 871.17
01/11/1945 902.58
01/12/1945 920.86
01/01/1946 960.49
01/02/1946 966.13
01/03/1946 940.29
01/04/1946 1003.94
01/05/1946 1009.14
01/06/1946 1005.72
01/07/1946 980.1
01/08/1946 964.22
01/09/1946 825.17
01/10/1946 809.77
01/11/1946 809.68
01/12/1946 837.19
01/01/1947 844.89
01/02/1947 881.0
01/03/1947 848.66
01/04/1947 820.71
01/05/1947 809.61
01/06/1947 841.41
01/07/1947 897.78
01/08/1947 883.84
01/09/1947 864.73
01/10/1947 891.0
01/11/1947 884.56
01/12/1947 874.71
01/01/1948 867.15
01/02/1948 828.6
01/03/1948 844.52
01/04/1948 913.67
01/05/1948 962.37
01/06/1948 1006.51
01/07/1948 986.86
01/08/1948 962.32
01/09/1948 955.83
01/10/1948 986.41
01/11/1948 936.2
01/12/1948 934.82
01/01/1949 950.15
01/02/1949 918.6
01/03/1949 932.39
01/04/1949 936.3
01/05/1949 934.67
01/06/1949 888.83
01/07/1949 944.55
01/08/1949 983.96
01/09/1949 1002.41
01/10/1949 1034.06
01/11/1949 1054.4
01/12/1949 1088.76
01/01/1950 1117.45
01/02/1950 1145.69
01/03/1950 1161.51
01/04/1950 1200.89
01/05/1950 1247.96
01/06/1950 1275.03
01/07/1950 1189.53
01/08/1950 1268.75
01/09/1950 1321.12
01/10/1950 1383.79
01/11/1950 1389.24
01/12/1950 1392.22
01/01/1951 1503.89
01/02/1951 1568.77
01/03/1951 1551.42
01/04/1951 1581.36
01/05/1951 1591.4
01/06/1951 1573.26
01/07/1951 1610.43
01/08/1951 1690.29
01/09/1951 1743.22
01/10/1951 1743.46
01/11/1951 1703.97
01/12/1951 1765.31
01/01/1952 1832.99
01/02/1952 1808.61
01/03/1952 1822.19
01/04/1952 1825.96
01/05/1952 1834.42
01/06/1952 1894.0
01/07/1952 1957.77
01/08/1952 1975.01
01/09/1952 1953.11
01/10/1952 1921.59
01/11/1952 1991.95
01/12/1952 2081.68
01/01/1953 2102.26
01/02/1953 2086.0
01/03/1953 2105.97
01/04/1953 2011.77
01/05/1953 2031.99
01/06/1953 1968.86
01/07/1953 2006.54
01/08/1953 2024.58
01/09/1953 1941.43
01/10/1953 2009.78
01/11/1953 2064.27
01/12/1953 2102.26
01/01/1954 2165.9
01/02/1954 2223.89
01/03/1954 2281.37
01/04/1954 2382.83
01/05/1954 2488.19
01/06/1954 2518.57
01/07/1954 2630.9
01/08/1954 2693.92
01/09/1954 2767.78
01/10/1954 2842.95
01/11/1954 2965.45
01/12/1954 3112.51
01/01/1955 3180.08
01/02/1955 3297.92
01/03/1955 3283.58
01/04/1955 3408.62
01/05/1955 3405.99
01/06/1955 3615.32
01/07/1955 3891.83
01/08/1955 3880.28
01/09/1955 4067.3
01/10/1955 3875.2
01/11/1955 4149.05
01/12/1955 4200.44
01/01/1956 4100.37
01/02/1956 4139.53
01/03/1956 4438.06
01/04/1956 4504.03
01/05/1956 4376.39
01/06/1956 4365.11
01/07/1956 4616.13
01/08/1956 4603.12
01/09/1956 4461.04
01/10/1956 4418.26
01/11/1956 4386.49
01/12/1956 4465.57
01/01/1957 4382.4
01/02/1957 4207.23
01/03/1957 4275.38
01/04/1957 4388.43
01/05/1957 4570.99
01/06/1957 4660.32
01/07/1957 4768.62
01/08/1957 4520.49
01/09/1957 4351.53
01/10/1957 4095.02
01/11/1957 4021.37
01/12/1957 4034.25
01/01/1958 4128.11
01/02/1958 4157.06
01/03/1958 4257.56
01/04/1958 4295.64
01/05/1958 4448.33
01/06/1958 4569.89
01/07/1958 4710.22
01/08/1958 4901.18
01/09/1958 5045.46
01/10/1958 5265.48
01/11/1958 5440.65
01/12/1958 5558.36
01/01/1959 5794.94
01/02/1959 5721.66
01/03/1959 5882.28
01/04/1959 5996.27
01/05/1959 6102.16
01/06/1959 6065.22
01/07/1959 6321.72
01/08/1959 6301.62
01/09/1959 6068.31
01/10/1959 6079.13
01/11/1959 6119.83
01/12/1959 6331.83
01/01/1960 6238.11
01/02/1960 6013.26
01/03/1960 5948.76
01/04/1960 6043.0
01/05/1960 6005.32
01/06/1960 6244.85
01/07/1960 6107.7
01/08/1960 6198.76
01/09/1960 6030.11
01/10/1960 5929.17
01/11/1960 6139.11
01/12/1960 6304.29
01/01/1961 6646.42
01/02/1961 6937.08
01/03/1961 7172.71
01/04/1961 7382.08
01/05/1961 7475.34
01/06/1961 7394.59
01/07/1961 7392.62
01/08/1961 7676.45
01/09/1961 7634.93
01/10/1961 7737.66
01/11/1961 8107.09
01/12/1961 8201.57
01/01/1962 7915.67
01/02/1962 8066.85
01/03/1962 8094.42
01/04/1962 7856.14
01/05/1962 7291.7
01/06/1962 6459.58
01/07/1962 6635.21
01/08/1962 6835.83
01/09/1962 6795.33
01/10/1962 6601.43
01/11/1962 7076.92
01/12/1962 7404.3
01/01/1963 7711.44
01/02/1963 7834.51
01/03/1963 7826.09
01/04/1963 8215.89
01/05/1963 8402.48
01/06/1963 8420.85
01/07/1963 8317.96
01/08/1963 8570.16
01/09/1963 8818.18
01/10/1963 8862.46
01/11/1963 8835.56
01/12/1963 9047.26
01/01/1964 9348.76
01/02/1964 9487.24
01/03/1964 9683.9
01/04/1964 9848.06
01/05/1964 9968.38
01/06/1964 9933.6
01/07/1964 10327.28
01/08/1964 10200.91
01/09/1964 10401.61
01/10/1964 10606.75
01/11/1964 10706.33
01/12/1964 10546.98
01/01/1965 10844.7
01/02/1965 10950.58
01/03/1965 10987.51
01/04/1965 11158.86
01/05/1965 11352.41
01/06/1965 10840.93
01/07/1965 10852.3
01/08/1965 11082.35
01/09/1965 11481.07
01/10/1965 11767.94
01/11/1965 11894.78
01/12/1965 11869.82
01/01/1966 12105.11
01/02/1966 12053.23
01/03/1966 11587.91
01/04/1966 11972.95
01/05/1966 11373.54
01/06/1966 11310.09
01/07/1966 11312.39
01/08/1966 10659.95
01/09/1966 10316.4
01/10/1966 10258.06
01/11/1966 10803.35
01/12/1966 10880.61
01/01/1967 11330.12
01/02/1967 11752.85
01/03/1967 12062.5
01/04/1967 12302.84
01/05/1967 12555.99
01/06/1967 12431.46
01/07/1967 12679.26
01/08/1967 12914.07
01/09/1967 13127.73
01/10/1967 13140.52
01/11/1967 12761.85
01/12/1967 13158.96
01/01/1968 13156.78
01/02/1968 12596.81
01/03/1968 12400.51
01/04/1968 13350.72
01/05/1968 13692.39
01/06/1968 14095.19
01/07/1968 14102.21
01/08/1968 13829.67
01/09/1968 14314.93
01/10/1968 14704.01
01/11/1968 14966.79
01/12/1968 15159.31
01/01/1969 14555.31
01/02/1969 14520.71
01/03/1969 14242.93
01/04/1969 14566.97
01/05/1969 15078.9
01/06/1969 14329.4
01/07/1969 13726.92
01/08/1969 13688.03
01/09/1969 13774.15
01/10/1969 13959.6
01/11/1969 14098.93
01/12/1969 13390.15
01/01/1970 13311.27
01/02/1970 12885.91
01/03/1970 13145.25
01/04/1970 12784.06
01/05/1970 11352.46
01/06/1970 11321.86
01/07/1970 11381.02
01/08/1970 11751.65
01/09/1970 12494.54
01/10/1970 12805.34
01/11/1970 12831.65
01/12/1970 13749.98
01/01/1971 14315.07
01/02/1971 14909.17
01/03/1971 15331.24
01/04/1971 15894.49
01/05/1971 15718.31
01/06/1971 15467.43
01/07/1971 15395.82
01/08/1971 15162.16
01/09/1971 15539.11
01/10/1971 15249.38
01/11/1971 14582.71
01/12/1971 15627.27
01/01/1972 16318.39
01/02/1972 16658.95
01/03/1972 17095.35
01/04/1972 17310.56
01/05/1972 17176.25
01/06/1972 17264.9
01/07/1972 17177.91
01/08/1972 17827.95
01/09/1972 17612.2
01/10/1972 17685.98
01/11/1972 18615.6
01/12/1972 19046.22
01/01/1973 19234.79
01/02/1973 18595.25
01/03/1973 18345.17
01/04/1973 18045.81
01/05/1973 17582.26
01/06/1973 17232.64
01/07/1973 17441.47
01/08/1973 17156.41
01/09/1973 17498.96
01/10/1973 18240.65
01/11/1973 16991.1
01/12/1973 15835.32
01/01/1974 16104.87
01/02/1974 15706.89
01/03/1974 16425.71
01/04/1974 15634.82
01/05/1974 15212.08
01/06/1974 15281.91
01/07/1974 13548.32
01/08/1974 13038.69
01/09/1974 11733.48
